query_name,plan_size,true_cost,compass_est,psql_est,plan
13b_49,6,5801458.600000001,15832.0,19716.4,hd-ss s-ss ca-ss cd-ss d-ss
13b_5,6,5802240.600000001,15832.0,19828.4,hd-ss s-ss ca-ss cd-ss d-ss
13b_50,6,5801534.600000001,15832.0,19720.4,hd-ss s-ss ca-ss cd-ss d-ss
13b_6,6,5801718.600000001,15832.0,19754.4,hd-ss s-ss ca-ss cd-ss d-ss
13b_7,6,5801810.600000001,15832.0,19766.4,hd-ss s-ss ca-ss cd-ss d-ss
13b_8,6,5801830.600000001,15832.0,19766.4,hd-ss s-ss ca-ss cd-ss d-ss
13b_9,6,5803006.600000001,15832.0,19920.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_1,6,5814202.600000001,15832.0,22925.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_10,6,5813556.600000001,15832.0,22819.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_11,6,5815534.600000001,15832.0,23221.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_12,6,5813986.600000001,15832.0,22871.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_13,6,5813694.600000001,15832.0,22825.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_14,6,5813922.600000001,15832.0,22855.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_15,6,5814822.600000001,15832.0,23041.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_16,6,5814830.600000001,15832.0,23055.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_17,6,5814102.600000001,15832.0,22897.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_18,6,5813942.600000001,15832.0,22877.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_19,6,5815020.600000001,15832.0,23087.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_2,6,5815212.600000001,15832.0,23125.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_20,6,5814348.600000001,15832.0,22913.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_21,6,5814080.600000001,15832.0,22897.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_22,6,5814168.600000001,15832.0,22921.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_23,6,5814456.600000001,15832.0,22993.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_24,6,5814206.600000001,15832.0,22927.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_25,6,5813766.600000001,15832.0,22843.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_26,6,5813930.600000001,15832.0,22883.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_27,6,5815360.600000001,15832.0,23161.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_28,6,5814506.600000001,15832.0,22991.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_29,6,5816192.600000001,15832.0,23339.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_3,6,5815614.600000001,15832.0,23207.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_30,6,5814788.600000001,15832.0,23019.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_31,6,5814420.600000001,15832.0,22967.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_32,6,5814736.600000001,15832.0,23043.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_33,6,5814380.600000001,15832.0,22945.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_34,6,5813800.600000001,15832.0,22841.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_35,6,5814494.600000001,15832.0,23001.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_36,6,5815000.600000001,15832.0,23081.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_37,6,5815178.600000001,15832.0,23075.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_38,6,5814466.600000001,15832.0,22981.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_39,6,5814016.600000001,15832.0,22887.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_4,6,5813686.600000001,15832.0,22825.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_40,6,5815174.600000001,15832.0,23069.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_41,6,5815636.600000001,15832.0,23213.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_42,6,5814252.600000001,15832.0,22949.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_43,6,5814942.600000001,15832.0,23067.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_44,6,5815564.600000001,15832.0,23213.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_45,6,5815470.600000001,15832.0,23187.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_46,6,5815194.600000001,15832.0,23137.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_47,6,5813776.600000001,15832.0,22845.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_48,6,5813680.600000001,15832.0,22815.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_49,6,5813986.600000001,15832.0,22875.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_5,6,5815340.600000001,15832.0,23173.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_50,6,5814336.600000001,15832.0,22935.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_6,6,5816014.600000001,15832.0,23299.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_7,6,5814386.600000001,15832.0,22995.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_8,6,5815114.600000001,15832.0,23141.4,hd-ss s-ss ca-ss cd-ss d-ss
13c_9,6,5813606.600000001,15832.0,22809.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_1,6,5821127.600000001,15832.0,23820.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_10,6,5820725.600000001,15832.0,23732.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_11,6,5818953.600000001,15832.0,23424.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_12,6,5820725.600000001,15832.0,23738.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_13,6,5819207.600000001,15832.0,23466.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_14,6,5819563.600000001,15832.0,23516.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_15,6,5820431.600000001,15832.0,23676.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_16,6,5819783.600000001,15832.0,23544.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_17,6,5819771.600000001,15832.0,23564.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_18,6,5820145.600000001,15832.0,23650.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_19,6,5820451.600000001,15832.0,23698.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_2,6,5819651.600000001,15832.0,23554.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_20,6,5820441.600000001,15832.0,23676.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_21,6,5821653.600000001,15832.0,23922.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_22,6,5821041.600000001,15832.0,23788.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_23,6,5819909.600000001,15832.0,23598.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_24,6,5819585.600000001,15832.0,23542.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_25,6,5820369.600000001,15832.0,23682.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_26,6,5821869.600000001,15832.0,23958.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_27,6,5820341.600000001,15832.0,23680.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_28,6,5820817.600000001,15832.0,23736.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_29,6,5821539.600000001,15832.0,23920.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_3,6,5821181.600000001,15832.0,23832.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_30,6,5819539.600000001,15832.0,23516.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_31,6,5820083.600000001,15832.0,23618.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_32,6,5820533.600000001,15832.0,23710.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_33,6,5820129.600000001,15832.0,23624.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_34,6,5822255.600000001,15832.0,24046.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_35,6,5820337.600000001,15832.0,23668.4,hd-ss s-ss ca-ss cd-ss d-ss
13d_36,6,5819645.600000001,15832.0,23546.4,hd-ss s-ss ca-ss cd-ss d-ss
