query,complexity,tables,predicates,cost ratio,MAX Q-error,MAX L1-error,SUM L1-error,Weighted SUM L1-error
100_1,1,8,7,3.768483472683158,258.4551056338028,61.27216003662014,259.38860154810646,2.6215443427529843
100_10,1,8,7,3.5733633044826516,290.4688995215311,335.8097733764558,654.3526763174111,9.775735924897852
100_11,1,8,7,3.3061149342858327,244.6595744680851,54.473279045734536,223.1979608062987,1.949960189063193
100_12,1,8,7,3.3714897303640172,543.25,145.3757669473532,313.0200495550547,4.239080269894911
100_13,1,8,7,3.2628533383581435,262.1111111111111,35.469597988461345,141.32318511770112,1.423535380276218
100_14,1,8,7,3.495614099667506,246.29304446978335,94.72291005823593,344.02074196017185,2.6895466796933536
100_15,1,8,7,3.5305363140218304,237.72714776632301,50.71887692178598,227.81283557475746,2.094292339165003
100_16,1,8,7,3.3271072943971984,340.0151515151515,68.7170080094692,234.67947132652904,3.3328134317382077
100_17,1,8,7,3.4319057411427636,300.15686274509807,37.762225313515486,142.5383534970357,1.5354682044279113
100_18,1,8,7,3.5652264646945837,209.11811023622047,184.88637153293848,409.42809359589194,5.331550940960105
100_19,1,8,7,3.455984593857352,403.0,41.11919750852191,129.08861984429464,1.7599109471935435
100_2,1,8,7,3.8204198547908557,317.671388101983,206.60521536776366,538.2263231474149,9.635560572031004
100_20,1,8,7,3.3351266466828506,290.96666666666664,41.504651663585975,124.9414623316923,1.1734162159191976
100_21,1,8,7,3.6028375534896164,212.49424909628655,274.1089024896688,631.1129443794296,13.59165253575443
100_22,1,8,7,3.670398435989664,279.99295774647885,109.94652328658671,439.3977547363683,4.7137124827447945
100_23,1,8,7,3.2234898250266175,280.7142857142857,50.796472329842416,169.31685092592934,1.478062625185745
100_24,1,8,7,3.422107940933622,590.95,61.51035601697868,173.28972250499174,2.810388747652075
100_25,1,8,7,3.6485954072183904,213.41117969821673,111.09997794162537,319.0941015176953,5.243780660902328
100_26,1,8,7,3.6461914581924124,242.57563959955507,308.37517032955077,735.7581619239745,14.68382422697263
100_27,1,8,7,3.7683987847232063,247.71119783848695,147.54459804720554,498.9358694909295,7.009781351942524
100_28,1,8,7,6.17647792719722,401.4854368932039,79.29612393959339,237.76184562590583,3.8037763023282545
100_29,1,8,7,3.8110123820292405,285.4140127388535,442.0611443405743,944.755052858003,20.858057020119322
100_3,1,8,7,3.666596454448856,244.6595744680851,234.00343015347752,857.8914586706602,10.648837820957276
100_30,1,8,7,3.3167593083579527,355.0125,84.12286757650077,262.6612903666045,4.147306790860716
